news_id,user_name,screen_name,time_of_tweet,retweet_count,news_tweet,hashtags,hashtags_sensitive
1121304606984683522,Hollywood Reporter,THR,Thu Apr 25 06:47:05 +0000 2019,16,With the renewals of #AllAmerican| #InTheDark| #RoswellNM and #The100| @TheCW is officially bringing back nearly its entire lineup for the 2019-20 broadcast season https://t.co/ZEGJOVXNyx https://t.co/4hN6t0RC1j ,The100,The100
1121296289524801539,Hollywood Reporter,THR,Thu Apr 25 06:14:02 +0000 2019,5,If #JussieSmollett’s time really is up on #Empire| it won’t be for a lack of on-set support https://t.co/YovRXLOiNH https://t.co/gYw1A5t4bk ,JussieSmollett,JussieSmollett
1121296289524801539,Hollywood Reporter,THR,Thu Apr 25 06:14:02 +0000 2019,5,If #JussieSmollett’s time really is up on #Empire| it won’t be for a lack of on-set support https://t.co/YovRXLOiNH https://t.co/gYw1A5t4bk ,Empire,Empire
1121274906468069376,Hollywood Reporter,THR,Thu Apr 25 04:49:04 +0000 2019,16,Call it spring cleaning| Burbank-style. These are the #Fox films not making the cut at #Disney https://t.co/B9nNe7kMME https://t.co/fIR6wLTfhO ,Fox,Fox
1121274906468069376,Hollywood Reporter,THR,Thu Apr 25 04:49:04 +0000 2019,16,Call it spring cleaning| Burbank-style. These are the #Fox films not making the cut at #Disney https://t.co/B9nNe7kMME https://t.co/fIR6wLTfhO ,Disney,Disney
1121270358244413440,Hollywood Reporter,THR,Thu Apr 25 04:31:00 +0000 2019,15,The cast of #Empire is calling for #JussieSmollett's return to the show https://t.co/uKFlNM7kob #THRNews https://t.co/IrUXh1U9J8 ,Empire,Empire
1121270358244413440,Hollywood Reporter,THR,Thu Apr 25 04:31:00 +0000 2019,15,The cast of #Empire is calling for #JussieSmollett's return to the show https://t.co/uKFlNM7kob #THRNews https://t.co/IrUXh1U9J8 ,JussieSmollett,JussieSmollett
1121270358244413440,Hollywood Reporter,THR,Thu Apr 25 04:31:00 +0000 2019,15,The cast of #Empire is calling for #JussieSmollett's return to the show https://t.co/uKFlNM7kob #THRNews https://t.co/IrUXh1U9J8 ,THRNews,THRNews
1121265834037534725,Hollywood Reporter,THR,Thu Apr 25 04:13:01 +0000 2019,51,The Winterfell war will be of a size and scale  unparalleled and unprecedented … in the history of filmed entertainment  https://t.co/ivPwxziEK8 #GameOfThrones ,GameOfThrones,GameOfThrones
1121258292431544320,Hollywood Reporter,THR,Thu Apr 25 03:43:03 +0000 2019,25,The night is dark and full of terrors in a new look at the epic battle scene in the upcoming #GameOfThrones episode. Check out the new photos: https://t.co/sNnicl8MJm https://t.co/o600HIOoyL ,GameOfThrones,GameOfThrones
1121104962577154048,Entertainment Insider,EntInsider,Wed Apr 24 17:33:46 +0000 2019,14,NBC has reportedly discussed pulling  The Office  from #Netflix|https://t.co/v4cciJOfS5 ,Netflix,Netflix
1121072232971866112,Entertainment Insider,EntInsider,Wed Apr 24 15:23:43 +0000 2019,31,#AvengersEndgame broke China's box-office record for the biggest opening of all time|https://t.co/6uoRr0ULxH ,AvengersEndgame,AvengersEndgame
1120758888058507264,Entertainment Insider,EntInsider,Tue Apr 23 18:38:36 +0000 2019,20,#AvengersEndgame is going to be huge at the box office|https://t.co/IzSESYO5qv ,AvengersEndgame,AvengersEndgame
1120405089968119808,Entertainment Insider,EntInsider,Mon Apr 22 19:12:44 +0000 2019,8,#TheCurseofLaLlorona is already a box-office hit| and shows the power of horror and the #Conjuring franchise|https://t.co/QaLE7oObSb ,TheCurseofLaLlorona,TheCurseofLaLlorona
1120405089968119808,Entertainment Insider,EntInsider,Mon Apr 22 19:12:44 +0000 2019,8,#TheCurseofLaLlorona is already a box-office hit| and shows the power of horror and the #Conjuring franchise|https://t.co/QaLE7oObSb ,Conjuring,Conjuring
1120347263992238081,Entertainment Insider,EntInsider,Mon Apr 22 15:22:57 +0000 2019,17,Abigail Disney called #Disney CEO Bob Iger's pay 'insane.' It's only about half what the top CEO made last year.|https://t.co/JvDIS7JZQA ,Disney,Disney
1119677118160490497,Entertainment Insider,EntInsider,Sat Apr 20 19:00:02 +0000 2019,136,The #FreeBritney conspiracy theory says Britney Spears is being held against her will| and her mom appears to support it https://t.co/d2Fzy38c9P ,FreeBritney,FreeBritney
1118926495064440836,Entertainment Insider,EntInsider,Thu Apr 18 17:17:19 +0000 2019,1,How the #GameofThrones viewership compares to more of TV's biggest shows|https://t.co/uZMplKO5Lj ,GameofThrones,GameofThrones
1118548715566981121,Entertainment Insider,EntInsider,Wed Apr 17 16:16:10 +0000 2019,1,We have a first look at what an #XMen movie could look like under Disney. |#DarkPhoenix|https://t.co/seApvsKnzc ,XMen,XMen
1118548715566981121,Entertainment Insider,EntInsider,Wed Apr 17 16:16:10 +0000 2019,1,We have a first look at what an #XMen movie could look like under Disney. |#DarkPhoenix|https://t.co/seApvsKnzc ,DarkPhoenix,DarkPhoenix
1118514603733000192,Entertainment Insider,EntInsider,Wed Apr 17 14:00:37 +0000 2019,1,The #GameofThrones premiere was pirated 54 million times in 24 hours|https://t.co/FfEvIIzUWg ,GameofThrones,GameofThrones
1118247883726381057,Entertainment Insider,EntInsider,Tue Apr 16 20:20:46 +0000 2019,29,Netflix's hit superhero series #TheUmbrellaAcademy was watched by 45 million households in its first month|https://t.co/LQCFiLGwc1 ,TheUmbrellaAcademy,TheUmbrellaAcademy
1118175198782660608,Entertainment Insider,EntInsider,Tue Apr 16 15:31:56 +0000 2019,1,#GameofThrones fans in China are fuming after the premiere was censored|https://t.co/fGVzm9ig7Y ,GameofThrones,GameofThrones
1118171604608004098,Entertainment Insider,EntInsider,Tue Apr 16 15:17:39 +0000 2019,1,#UsMovie and #BlacKkKlansman producer Jason Blum’s plan to take over Hollywood is simple: stay independent https://t.co/jwLylPkZwO ,UsMovie,UsMovie
1118171604608004098,Entertainment Insider,EntInsider,Tue Apr 16 15:17:39 +0000 2019,1,#UsMovie and #BlacKkKlansman producer Jason Blum’s plan to take over Hollywood is simple: stay independent https://t.co/jwLylPkZwO ,BlacKkKlansman,BlacKkKlansman
1117824289657507840,Entertainment Insider,EntInsider,Mon Apr 15 16:17:33 +0000 2019,1,Why the new #Hellboy movie bombed at the box office|https://t.co/eB2zfy2S2g ,Hellboy,Hellboy
1117812898972221441,Entertainment Insider,EntInsider,Mon Apr 15 15:32:17 +0000 2019,1,How much #GameofThrones episodes cost to make throughout the series|https://t.co/vwB5x3MChp ,GameofThrones,GameofThrones
1121450181352771586,AMC Theatres,AMCTheatres,Thu Apr 25 16:25:33 +0000 2019,31,Rami Malek will play the villain in the next @007 installment| #BOND25. Thoughts??? https://t.co/aMUBA94LZx ,BOND25,BOND25
1121447139224088581,AMC Theatres,AMCTheatres,Thu Apr 25 16:13:28 +0000 2019,1,Fierce 🆕 additions to the cast of #BOND25. @Ana_d_Armas @LashanaLynch @007 https://t.co/gwoMVdrA3k ,BOND25,BOND25
1121446645147684864,AMC Theatres,AMCTheatres,Thu Apr 25 16:11:30 +0000 2019,9,NEW additions to the cast of #BOND25! |Coming to AMC April 2020. You ready @007 fans? https://t.co/Bs86AOOPC6 ,BOND25,BOND25
1121398469581627397,AMC Theatres,AMCTheatres,Thu Apr 25 13:00:04 +0000 2019,18,Here's the first official trailer for #21Bridges starring Chadwick Boseman &amp; produced by the Russo Brothers! Learn more about the film &amp; set your ticket reminder: https://t.co/xa5Y2bqO9T https://t.co/3gtZNZrjXP ,21Bridges,21Bridges
1121313847464296448,AMC Theatres,AMCTheatres,Thu Apr 25 07:23:48 +0000 2019,43,If everyone could just look right here… 🕶️ Watch the NEW trailer for #MIBInternational| in theaters June 14. Ticket Reminder: https://t.co/yWz06ewsSk https://t.co/ntUrzTzyGN ,MIBInternational,MIBInternational
1121310374471589888,AMC Theatres,AMCTheatres,Thu Apr 25 07:10:00 +0000 2019,9,Suits ✔ |Sunglasses ✔ |Protecting the Earth from the scum of the universe ✔✔ |#MIBInternational in theaters June 14. Set your ticket reminder now: https://t.co/VjkmeIDRAo https://t.co/8qGU6JPOID ,MIBInternational,MIBInternational
1121227020271345665,AMC Theatres,AMCTheatres,Thu Apr 25 01:38:47 +0000 2019,6,Thanks for joining us tonight for #AMCWTC| #EndgameEve edition.  We’ll be back next week! Until then... https://t.co/segucIaz9W ,AMCWTC,AMCWTC
1121227020271345665,AMC Theatres,AMCTheatres,Thu Apr 25 01:38:47 +0000 2019,6,Thanks for joining us tonight for #AMCWTC| #EndgameEve edition.  We’ll be back next week! Until then... https://t.co/segucIaz9W ,EndgameEve,EndgameEve
1121224987531202561,AMC Theatres,AMCTheatres,Thu Apr 25 01:30:43 +0000 2019,25,Q5: Predict #AvengersEndgame using only three words (keep it clean). 😀👍#AMCWTC https://t.co/SGyaFgT9j1 ,AvengersEndgame,AvengersEndgame
1121224987531202561,AMC Theatres,AMCTheatres,Thu Apr 25 01:30:43 +0000 2019,25,Q5: Predict #AvengersEndgame using only three words (keep it clean). 😀👍#AMCWTC https://t.co/SGyaFgT9j1 ,AMCWTC,AMCWTC
1121224258426953733,AMC Theatres,AMCTheatres,Thu Apr 25 01:27:49 +0000 2019,1,@primrosesandrue Love it!!! #AMCWTC https://t.co/CRFgzYRDKu ,AMCWTC,AMCWTC
1121223376960466944,AMC Theatres,AMCTheatres,Thu Apr 25 01:24:19 +0000 2019,16,Q4: Who are you seeing #AvengersEndgame with? #AMCWTC ,AvengersEndgame,AvengersEndgame
1121223376960466944,AMC Theatres,AMCTheatres,Thu Apr 25 01:24:19 +0000 2019,16,Q4: Who are you seeing #AvengersEndgame with? #AMCWTC ,AMCWTC,AMCWTC
1121222557187887104,AMC Theatres,AMCTheatres,Thu Apr 25 01:21:03 +0000 2019,2,@Bigbertha70 🕷🙌🕸🕷🙌#AMCWTC https://t.co/nsIt5ARM6J ,AMCWTC,AMCWTC
1121221456254439426,AMC Theatres,AMCTheatres,Thu Apr 25 01:16:41 +0000 2019,24,Q3: If you could bring back one #Marvel character who would it be? #AMCWTC https://t.co/wXi9WpNmM7 ,Marvel,Marvel
1121221456254439426,AMC Theatres,AMCTheatres,Thu Apr 25 01:16:41 +0000 2019,24,Q3: If you could bring back one #Marvel character who would it be? #AMCWTC https://t.co/wXi9WpNmM7 ,AMCWTC,AMCWTC
1121221004058087424,AMC Theatres,AMCTheatres,Thu Apr 25 01:14:53 +0000 2019,1,@Weapon__XL 🇺🇸❤️🇺🇸❤️#AMCWTC https://t.co/xhxHkilvry ,AMCWTC,AMCWTC
1121220121366814720,AMC Theatres,AMCTheatres,Thu Apr 25 01:11:22 +0000 2019,1,@PEPSILUCHE 🤣🤣🤣#AMCWTC https://t.co/v8NiHJ0BJN ,AMCWTC,AMCWTC
1121219599129808896,AMC Theatres,AMCTheatres,Thu Apr 25 01:09:18 +0000 2019,24,Q2: Who is your favorite #Marvel character and why? (reply with a gif) #AMCWTC ,Marvel,Marvel
1121219599129808896,AMC Theatres,AMCTheatres,Thu Apr 25 01:09:18 +0000 2019,24,Q2: Who is your favorite #Marvel character and why? (reply with a gif) #AMCWTC ,AMCWTC,AMCWTC
1121218511874002946,AMC Theatres,AMCTheatres,Thu Apr 25 01:04:59 +0000 2019,1,@BA_Libbyyy 😎😎😎#AMCWTC https://t.co/QC1xlf6sUT ,AMCWTC,AMCWTC
1121217962336313344,AMC Theatres,AMCTheatres,Thu Apr 25 01:02:48 +0000 2019,19,Q1: What was the first #Marvel movie you saw at AMC Theatres? #AMCWTC ,Marvel,Marvel
1121217962336313344,AMC Theatres,AMCTheatres,Thu Apr 25 01:02:48 +0000 2019,19,Q1: What was the first #Marvel movie you saw at AMC Theatres? #AMCWTC ,AMCWTC,AMCWTC
1121217814063456256,AMC Theatres,AMCTheatres,Thu Apr 25 01:02:12 +0000 2019,33,One more thing! Let’s be kind| let’s have fun| use #AMCWTC and... https://t.co/Zw9q7ATFTz ,AMCWTC,AMCWTC
1121217475532730368,AMC Theatres,AMCTheatres,Thu Apr 25 01:00:52 +0000 2019,20,#AvengersEndgame opens TOMORROW!!! What better way to spend #EndgameEve than with us talking bout #Mavel. Let’s do this! https://t.co/jRfv4SFGkq ,AvengersEndgame,AvengersEndgame
1121217475532730368,AMC Theatres,AMCTheatres,Thu Apr 25 01:00:52 +0000 2019,20,#AvengersEndgame opens TOMORROW!!! What better way to spend #EndgameEve than with us talking bout #Mavel. Let’s do this! https://t.co/jRfv4SFGkq ,EndgameEve,EndgameEve
1121217475532730368,AMC Theatres,AMCTheatres,Thu Apr 25 01:00:52 +0000 2019,20,#AvengersEndgame opens TOMORROW!!! What better way to spend #EndgameEve than with us talking bout #Mavel. Let’s do this! https://t.co/jRfv4SFGkq ,Mavel,Mavel
1121216284065247234,AMC Theatres,AMCTheatres,Thu Apr 25 00:56:07 +0000 2019,8,OH SNAP! It’s almost time for #AMCWTC. And you KNOW we’re headed to the MCU for tonights theme| so get your Marvel gifs ready!!! https://t.co/lcj4jMpYvc ,AMCWTC,AMCWTC
1121202426856427520,AMC Theatres,AMCTheatres,Thu Apr 25 00:01:04 +0000 2019,1,She wants your children. See the terrifying @lalloronamovie now playing at #AMCTheatres. Showtimes: https://t.co/ysgZ6XgyyD https://t.co/NJdimykR9J ,AMCTheatres,AMCTheatres
1121187826651918336,AMC Theatres,AMCTheatres,Wed Apr 24 23:03:03 +0000 2019,9,Here are the 5 rules of the #JohnWick3 World. They are simple yet deadly. Read More:  https://t.co/vJIpEvdGZQ. https://t.co/Zpk5R5wUnV ,JohnWick3,JohnWick3
1121157916646469637,AMC Theatres,AMCTheatres,Wed Apr 24 21:04:12 +0000 2019,7,There is no shame in needing a Toy Story refresher before you see #ToyStory4 later this summer. Enjoy! ➡️https://t.co/qIWonr9yMt. https://t.co/JUB7AnzuXJ ,ToyStory4,ToyStory4
1121143858362929153,AMC Theatres,AMCTheatres,Wed Apr 24 20:08:20 +0000 2019,55,TOMORROW.|#DontSpoilTheEndgame|https://t.co/ytXIgyCaWi https://t.co/lnXN8XPBAe ,DontSpoilTheEndgame,DontSpoilTheEndgame
1121085188677570561,AMC Theatres,AMCTheatres,Wed Apr 24 16:15:12 +0000 2019,8,Here's the official poster for #21Bridges! Starring @ChadwickBoseman and produced by the @Russo_Brothers.||Who is excited to see the trailer tomorrow? https://t.co/Aj4idQauoF ,21Bridges,21Bridges
1120848581546496000,AMC Theatres,AMCTheatres,Wed Apr 24 00:35:00 +0000 2019,5,One runner matters. Here's another new trailer for this busy #TrailerTuesday! @OvercomerMovie runs into theatres this August. https://t.co/zCji7Iw6xk ,TrailerTuesday,TrailerTuesday
1120840572137164801,AMC Theatres,AMCTheatres,Wed Apr 24 00:03:11 +0000 2019,4,Based on an important true story and rated A on @CinemaScore | you don't want to miss #TheBestOfEnemies. See it at AMC now through April 25 for $5+tax! Showtimes: https://t.co/MMXaEQIfCu https://t.co/O4dvVvJmAv ,TheBestOfEnemies,TheBestOfEnemies
1120825510773133312,AMC Theatres,AMCTheatres,Tue Apr 23 23:03:20 +0000 2019,50,Grab a #Marvel Studios’ @Avengers: Endgame collectible tin with our perfectly popped popcorn for $11.99 + tax. ||*At participating theatres.* https://t.co/VpEaw0mnkt ,Marvel,Marvel
1120810398314139648,AMC Theatres,AMCTheatres,Tue Apr 23 22:03:17 +0000 2019,10,From #Deadpool to detective work. We never get tired of wise cracking #RyanReynolds and here’s why. Full Story: https://t.co/Y4bfGywrZQ. #DetectivePikachu https://t.co/pfYYGsWVNp ,Deadpool,Deadpool
1120810398314139648,AMC Theatres,AMCTheatres,Tue Apr 23 22:03:17 +0000 2019,10,From #Deadpool to detective work. We never get tired of wise cracking #RyanReynolds and here’s why. Full Story: https://t.co/Y4bfGywrZQ. #DetectivePikachu https://t.co/pfYYGsWVNp ,RyanReynolds,RyanReynolds
1120810398314139648,AMC Theatres,AMCTheatres,Tue Apr 23 22:03:17 +0000 2019,10,From #Deadpool to detective work. We never get tired of wise cracking #RyanReynolds and here’s why. Full Story: https://t.co/Y4bfGywrZQ. #DetectivePikachu https://t.co/pfYYGsWVNp ,DetectivePikachu,DetectivePikachu
1120797357082157056,AMC Theatres,AMCTheatres,Tue Apr 23 21:11:27 +0000 2019,5498,We know you're excited. We are too! BUT PLEASE| #DontSpoilTheEndgame 🤐 https://t.co/NT9Elr0C1A ,DontSpoilTheEndgame,DontSpoilTheEndgame
1120779895972352000,AMC Theatres,AMCTheatres,Tue Apr 23 20:02:04 +0000 2019,5,Don't miss out on your perks &amp; points! Just scan your virtual AMC Stubs card at concessions every time you visit. Enjoy $5 popcorn &amp; Coke cameo combos only on #DiscountTuesdays. Learn More: https://t.co/74lBj2Weps. https://t.co/TZ65P2bpYO https://t.co/UnwhZPv8Fq ,DiscountTuesdays,DiscountTuesdays
1120756996783788032,AMC Theatres,AMCTheatres,Tue Apr 23 18:31:05 +0000 2019,1,The all-star cast isn’t the only reason why you’re going to love Dora’s big screen adventure. Read on to find out why: https://t.co/Qq2665g2Ez. #DoraMovie 🎒🐒 https://t.co/pDtJFW9oJJ ,DoraMovie,DoraMovie
1120752146599702533,AMC Theatres,AMCTheatres,Tue Apr 23 18:11:48 +0000 2019,2,The cast from @aftermovie describe how their characters learn to grow up while dealing with the challenges of going to college.||#After is now playing: https://t.co/CCVzeNl4vz. https://t.co/4a0ROCe3VU ,After,After
1120741287546605568,AMC Theatres,AMCTheatres,Tue Apr 23 17:28:39 +0000 2019,7,If you’re as excited as we are for #BirdsofPrey| then you have to read this. Full Story: https://t.co/4x4UfEziMo. https://t.co/8TFejJcxQl ,BirdsofPrey,BirdsofPrey
1120705731001372677,AMC Theatres,AMCTheatres,Tue Apr 23 15:07:22 +0000 2019,4,Start your day off right. Check out Amy’s Top Picks then get your savings on for #DiscountTuesdays. Watch More: https://t.co/z26nHxdewq. https://t.co/pJeO6LDlD3 ,DiscountTuesdays,DiscountTuesdays
1120691638823559168,AMC Theatres,AMCTheatres,Tue Apr 23 14:11:22 +0000 2019,101,Two trailers in one day! This is a GREAT #TrailerTuesday. Here's your final trailer for #GodzillaMovie  - opening at #AMCTheatres May 31. https://t.co/sOE7LFKzTi ,TrailerTuesday,TrailerTuesday
1120691638823559168,AMC Theatres,AMCTheatres,Tue Apr 23 14:11:22 +0000 2019,101,Two trailers in one day! This is a GREAT #TrailerTuesday. Here's your final trailer for #GodzillaMovie  - opening at #AMCTheatres May 31. https://t.co/sOE7LFKzTi ,GodzillaMovie,GodzillaMovie
1120691638823559168,AMC Theatres,AMCTheatres,Tue Apr 23 14:11:22 +0000 2019,101,Two trailers in one day! This is a GREAT #TrailerTuesday. Here's your final trailer for #GodzillaMovie  - opening at #AMCTheatres May 31. https://t.co/sOE7LFKzTi ,AMCTheatres,AMCTheatres
1120685956649013248,AMC Theatres,AMCTheatres,Tue Apr 23 13:48:48 +0000 2019,40,Who will save you from yourself? From visionary director Ang Lee and Academy award nominee Will Smith comes #GeminiMan. Watch the official trailer now! https://t.co/AEgbSWN6Wf ,GeminiMan,GeminiMan
1120448530978488320,AMC Theatres,AMCTheatres,Mon Apr 22 22:05:21 +0000 2019,24,For directors Joe &amp; Anthony Russo| @IMAX Cameras were a key piece in executing the culmination of a story 10+ years in the making. Experience @MarvelStudios' #AvengersEndgame the way it was made to be seen. |🎟: https://t.co/ytXIgyCaWi https://t.co/tUevIbC6fO ,AvengersEndgame,AvengersEndgame
